Observation,Data_Marking,Statistical_Unit_Eng,Measure_Type_Eng,Obs_Type_Value,Unit_Multiplier,Unit_Of_Measure_Eng,Geographic_Area,Time_Dim_Item_ID,Time_Type,Statistical_Population_ID,SIC07,Turnover size band,Legal status,Entity Type
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,250-499,Company (incl. Building Society),Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,500-999,Company (incl. Building Society),Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,1000-4999,Company (incl. Building Society),Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,5000+,Company (incl. Building Society),Enterprise
5,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,Total,Company (incl. Building Society),Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,0-49,Sole Proprietor,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,50-99,Sole Proprietor,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,100-249,Sole Proprietor,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,250-499,Sole Proprietor,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,500-999,Sole Proprietor,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,1000-4999,Sole Proprietor,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,5000+,Sole Proprietor,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,Total,Sole Proprietor,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,0-49,Partnership,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,50-99,Partnership,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,100-249,Partnership,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,250-499,Partnership,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,500-999,Partnership,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,1000-4999,Partnership,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,5000+,Partnership,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,Total,Partnership,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,0-49,Public Corporation/Nationalised Body,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,50-99,Public Corporation/Nationalised Body,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,100-249,Public Corporation/Nationalised Body,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,250-499,Public Corporation/Nationalised Body,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,500-999,Public Corporation/Nationalised Body,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,1000-4999,Public Corporation/Nationalised Body,Enterprise
5,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,5000+,Public Corporation/Nationalised Body,Enterprise
5,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,Total,Public Corporation/Nationalised Body,Enterprise
5,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,0-49,Central Government,Enterprise
5,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,50-99,Central Government,Enterprise
10,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,100-249,Central Government,Enterprise
20,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,250-499,Central Government,Enterprise
25,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,500-999,Central Government,Enterprise
100,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,1000-4999,Central Government,Enterprise
115,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,5000+,Central Government,Enterprise
280,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,Total,Central Government,Enterprise
3550,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,0-49,Local Authority,Enterprise
945,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,50-99,Local Authority,Enterprise
475,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,100-249,Local Authority,Enterprise
170,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,250-499,Local Authority,Enterprise
65,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,500-999,Local Authority,Enterprise
130,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,1000-4999,Local Authority,Enterprise
180,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,5000+,Local Authority,Enterprise
5515,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,Total,Local Authority,Enterprise
5,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,0-49,Non-profit Body or Mutual Association,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,50-99,Non-profit Body or Mutual Association,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,100-249,Non-profit Body or Mutual Association,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,250-499,Non-profit Body or Mutual Association,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,500-999,Non-profit Body or Mutual Association,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,1000-4999,Non-profit Body or Mutual Association,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,5000+,Non-profit Body or Mutual Association,Enterprise
5,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,Total,Non-profit Body or Mutual Association,Enterprise
3560,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,0-49,Total,Enterprise
955,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,50-99,Total,Enterprise
485,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,100-249,Total,Enterprise
190,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,250-499,Total,Enterprise
90,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,500-999,Total,Enterprise
230,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,1000-4999,Total,Enterprise
300,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,5000+,Total,Enterprise
5810,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,84 : Public administration & defence,Total,Total,Enterprise
3960,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,0-49,Company (incl. Building Society),Enterprise
6625,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,50-99,Company (incl. Building Society),Enterprise
5980,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,100-249,Company (incl. Building Society),Enterprise
2295,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,250-499,Company (incl. Building Society),Enterprise
1715,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,500-999,Company (incl. Building Society),Enterprise
1440,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,1000-4999,Company (incl. Building Society),Enterprise
355,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,5000+,Company (incl. Building Society),Enterprise
22370,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,Total,Company (incl. Building Society),Enterprise
960,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,0-49,Sole Proprietor,Enterprise
655,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,50-99,Sole Proprietor,Enterprise
1180,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,100-249,Sole Proprietor,Enterprise
1190,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,250-499,Sole Proprietor,Enterprise
430,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,500-999,Sole Proprietor,Enterprise
85,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,1000-4999,Sole Proprietor,Enterprise
5,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,5000+,Sole Proprietor,Enterprise
4505,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,Total,Sole Proprietor,Enterprise
160,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,0-49,Partnership,Enterprise
185,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,50-99,Partnership,Enterprise
335,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,100-249,Partnership,Enterprise
335,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,250-499,Partnership,Enterprise
175,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,500-999,Partnership,Enterprise
35,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,1000-4999,Partnership,Enterprise
5,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,5000+,Partnership,Enterprise
1230,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,Total,Partnership,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,0-49,Public Corporation/Nationalised Body,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,50-99,Public Corporation/Nationalised Body,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,100-249,Public Corporation/Nationalised Body,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,250-499,Public Corporation/Nationalised Body,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,500-999,Public Corporation/Nationalised Body,Enterprise
5,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,1000-4999,Public Corporation/Nationalised Body,Enterprise
5,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,5000+,Public Corporation/Nationalised Body,Enterprise
10,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,Total,Public Corporation/Nationalised Body,Enterprise
230,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,0-49,Central Government,Enterprise
95,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,50-99,Central Government,Enterprise
145,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,100-249,Central Government,Enterprise
110,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,250-499,Central Government,Enterprise
190,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,500-999,Central Government,Enterprise
1145,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,1000-4999,Central Government,Enterprise
815,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,5000+,Central Government,Enterprise
2730,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,Total,Central Government,Enterprise
5,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,0-49,Local Authority,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,50-99,Local Authority,Enterprise
10,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,100-249,Local Authority,Enterprise
35,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,250-499,Local Authority,Enterprise
125,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,500-999,Local Authority,Enterprise
650,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,1000-4999,Local Authority,Enterprise
330,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,5000+,Local Authority,Enterprise
1155,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,Total,Local Authority,Enterprise
295,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,0-49,Non-profit Body or Mutual Association,Enterprise
405,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,50-99,Non-profit Body or Mutual Association,Enterprise
1050,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,100-249,Non-profit Body or Mutual Association,Enterprise
1105,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,250-499,Non-profit Body or Mutual Association,Enterprise
685,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,500-999,Non-profit Body or Mutual Association,Enterprise
1105,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,1000-4999,Non-profit Body or Mutual Association,Enterprise
595,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,5000+,Non-profit Body or Mutual Association,Enterprise
5240,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,Total,Non-profit Body or Mutual Association,Enterprise
5610,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,0-49,Total,Enterprise
7965,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,50-99,Total,Enterprise
8700,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,100-249,Total,Enterprise
5070,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,250-499,Total,Enterprise
3320,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,500-999,Total,Enterprise
4465,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,1000-4999,Total,Enterprise
2110,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,5000+,Total,Enterprise
37240,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,85 : Education,Total,Total,Enterprise
3065,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,0-49,Company (incl. Building Society),Enterprise
14845,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,50-99,Company (incl. Building Society),Enterprise
10510,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,100-249,Company (incl. Building Society),Enterprise
5080,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,250-499,Company (incl. Building Society),Enterprise
4825,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,500-999,Company (incl. Building Society),Enterprise
6175,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,1000-4999,Company (incl. Building Society),Enterprise
900,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,5000+,Company (incl. Building Society),Enterprise
45400,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,Total,Company (incl. Building Society),Enterprise
405,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,0-49,Sole Proprietor,Enterprise
945,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,50-99,Sole Proprietor,Enterprise
8675,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,100-249,Sole Proprietor,Enterprise
5390,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,250-499,Sole Proprietor,Enterprise
3115,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,500-999,Sole Proprietor,Enterprise
900,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,1000-4999,Sole Proprietor,Enterprise
5,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,5000+,Sole Proprietor,Enterprise
19435,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,Total,Sole Proprietor,Enterprise
120,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,0-49,Partnership,Enterprise
95,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,50-99,Partnership,Enterprise
795,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,100-249,Partnership,Enterprise
1775,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,250-499,Partnership,Enterprise
3480,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,500-999,Partnership,Enterprise
5400,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,1000-4999,Partnership,Enterprise
40,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,5000+,Partnership,Enterprise
11705,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,Total,Partnership,Enterprise
5,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,0-49,Public Corporation/Nationalised Body,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,50-99,Public Corporation/Nationalised Body,Enterprise
5,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,100-249,Public Corporation/Nationalised Body,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,250-499,Public Corporation/Nationalised Body,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,500-999,Public Corporation/Nationalised Body,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,1000-4999,Public Corporation/Nationalised Body,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,5000+,Public Corporation/Nationalised Body,Enterprise
10,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,Total,Public Corporation/Nationalised Body,Enterprise
5,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,0-49,Central Government,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,50-99,Central Government,Enterprise
5,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,100-249,Central Government,Enterprise
5,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,250-499,Central Government,Enterprise
5,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,500-999,Central Government,Enterprise
65,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,1000-4999,Central Government,Enterprise
325,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,5000+,Central Government,Enterprise
410,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,Total,Central Government,Enterprise
5,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,0-49,Local Authority,Enterprise
10,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,50-99,Local Authority,Enterprise
20,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,100-249,Local Authority,Enterprise
15,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,250-499,Local Authority,Enterprise
10,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,500-999,Local Authority,Enterprise
5,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,1000-4999,Local Authority,Enterprise
5,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,5000+,Local Authority,Enterprise
70,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,Total,Local Authority,Enterprise
1690,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,0-49,Non-profit Body or Mutual Association,Enterprise
2615,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,50-99,Non-profit Body or Mutual Association,Enterprise
5525,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,100-249,Non-profit Body or Mutual Association,Enterprise
4290,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,250-499,Non-profit Body or Mutual Association,Enterprise
2345,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,500-999,Non-profit Body or Mutual Association,Enterprise
2230,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,1000-4999,Non-profit Body or Mutual Association,Enterprise
510,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,5000+,Non-profit Body or Mutual Association,Enterprise
19205,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,Total,Non-profit Body or Mutual Association,Enterprise
5295,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,0-49,Total,Enterprise
18510,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,50-99,Total,Enterprise
25535,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,100-249,Total,Enterprise
16555,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,250-499,Total,Enterprise
13780,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,500-999,Total,Enterprise
14775,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,1000-4999,Total,Enterprise
1785,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,5000+,Total,Enterprise
96235,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,86-88 : Health,Total,Total,Enterprise
14880,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",0-49,Company (incl. Building Society),Enterprise
17775,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",50-99,Company (incl. Building Society),Enterprise
22460,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",100-249,Company (incl. Building Society),Enterprise
8480,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",250-499,Company (incl. Building Society),Enterprise
4990,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",500-999,Company (incl. Building Society),Enterprise
4055,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",1000-4999,Company (incl. Building Society),Enterprise
925,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",5000+,Company (incl. Building Society),Enterprise
73565,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",Total,Company (incl. Building Society),Enterprise
12655,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",0-49,Sole Proprietor,Enterprise
13125,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",50-99,Sole Proprietor,Enterprise
9775,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",100-249,Sole Proprietor,Enterprise
1695,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",250-499,Sole Proprietor,Enterprise
525,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",500-999,Sole Proprietor,Enterprise
205,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",1000-4999,Sole Proprietor,Enterprise
10,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",5000+,Sole Proprietor,Enterprise
37990,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",Total,Sole Proprietor,Enterprise
3040,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",0-49,Partnership,Enterprise
3140,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",50-99,Partnership,Enterprise
3880,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",100-249,Partnership,Enterprise
1080,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",250-499,Partnership,Enterprise
455,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",500-999,Partnership,Enterprise
155,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",1000-4999,Partnership,Enterprise
15,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",5000+,Partnership,Enterprise
11765,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",Total,Partnership,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",0-49,Public Corporation/Nationalised Body,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",50-99,Public Corporation/Nationalised Body,Enterprise
0,,Business Entities,Count,,1,Number,UK,2014,Year,UK Business Entities,"90-99 : Arts, entertainment, recreation & other services",100-249,Public Corporation/Nationalised Body,Enterprise
