Observation,Data_Marking,Observation_Type_Value,Dimension_Hierarchy_1,Dimension_Name_1,Dimension_Value_1,Dimension_Hierarchy_2,Dimension_Name_2,Dimension_Value_2,Dimension_Hierarchy_3,Dimension_Name_3,Dimension_Value_3,Dimension_Hierarchy_4,Dimension_Name_4,Dimension_Value_4,Dimension_Hierarchy_5,Dimension_Name_5,Dimension_Value_5,Dimension_Hierarchy_6,Dimension_Name_6,Dimension_Value_6
10.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0007306
10.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011524
5.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011526
30.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0005220
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011437
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011498
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011500
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011502
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011504
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011506
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011508
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011510
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011512
25.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011514
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011516
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011518
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011520
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011522
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0007306
5.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011524
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011526
10.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0005220
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011437
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011498
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011500
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011502
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011504
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011506
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011508
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011510
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011512
5.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011514
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011516
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011518
5.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011520
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011522
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0007306
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011524
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011526
15.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0005220
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0011437
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0011498
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0011500
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0011502
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0011504
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0011506
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0011508
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0011510
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0011512
5.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0011514
5.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0011516
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0011518
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0011520
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0011522
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0007306
5.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0011524
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007323,CL_0000777,Sic07,CI_0011526
10.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0005220
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0011437
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0011498
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0011500
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0011502
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0011504
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0011506
5.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0011508
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0011510
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0011512
5.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0011514
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0011516
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0011518
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0011520
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0011522
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0007306
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0011524
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007324,CL_0000777,Sic07,CI_0011526
15.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0005220
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0011437
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0011498
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0011500
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0011502
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0011504
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0011506
5.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0011508
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0011510
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0011512
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0011514
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0011516
5.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0011518
5.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0011520
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0011522
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0007306
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0011524
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007325,CL_0000777,Sic07,CI_0011526
40.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007326,CL_0000777,Sic07,CI_0005220
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007326,CL_0000777,Sic07,CI_0011437
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007326,CL_0000777,Sic07,CI_0011498
5.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007326,CL_0000777,Sic07,CI_0011500
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007326,CL_0000777,Sic07,CI_0011502
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007326,CL_0000777,Sic07,CI_0011504
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007326,CL_0000777,Sic07,CI_0011506
5.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007326,CL_0000777,Sic07,CI_0011508
5.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007326,CL_0000777,Sic07,CI_0011510
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007326,CL_0000777,Sic07,CI_0011512
5.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007326,CL_0000777,Sic07,CI_0011514
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007326,CL_0000777,Sic07,CI_0011516
5.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007326,CL_0000777,Sic07,CI_0011518
5.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007326,CL_0000777,Sic07,CI_0011520
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007326,CL_0000777,Sic07,CI_0011522
5.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007326,CL_0000777,Sic07,CI_0007306
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007326,CL_0000777,Sic07,CI_0011524
5.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007326,CL_0000777,Sic07,CI_0011526
170.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007327,CL_0000777,Sic07,CI_0005220
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007327,CL_0000777,Sic07,CI_0011437
10.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007327,CL_0000777,Sic07,CI_0011498
5.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007327,CL_0000777,Sic07,CI_0011500
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007327,CL_0000777,Sic07,CI_0011502
5.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007327,CL_0000777,Sic07,CI_0011504
5.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007327,CL_0000777,Sic07,CI_0011506
35.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007327,CL_0000777,Sic07,CI_0011508
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007327,CL_0000777,Sic07,CI_0011510
5.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007327,CL_0000777,Sic07,CI_0011512
20.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007327,CL_0000777,Sic07,CI_0011514
50.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007327,CL_0000777,Sic07,CI_0011516
15.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007327,CL_0000777,Sic07,CI_0011518
10.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007327,CL_0000777,Sic07,CI_0011520
5.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007327,CL_0000777,Sic07,CI_0011522
5.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007327,CL_0000777,Sic07,CI_0007306
0.0,,,time,Year,2014,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0012144,CL_0000782,Turnover size band,CI_0007327,CL_0000777,Sic07,CI_0011524
